date,vessel,start_time,destination,overtime,storage_type,end_time,total_tonnage,service,Price,invoice_value
2025-01-22,ELAI ALAI,15:19:00.000000000,MNBU9137908,normal hours,Brine,16:54:00.000000000,24.95,Full OSS,38.75,966.8125
2025-01-22,IZURDIA,08:20:00.000000000,MNBU3987083,normal hours,Brine,10:05:00.000000000,26.53,Basic OSS,25.5,676.515
2025-01-22,IZURDIA,08:29:00.000000000,MNBU4204198,normal hours,Brine,08:41:00.000000000,5.39,Basic OSS,25.5,137.445
2025-01-22,IZURDIA,09:04:00.000000000,TTNU8992600,normal hours,Brine,11:10:00.000000000,26.42,Basic OSS,25.5,673.71
2025-01-22,IZURDIA,10:26:00.000000000,MNBU0380542,normal hours,Brine,12:08:00.000000000,26.52,Basic OSS,25.5,676.26
2025-01-22,IZURDIA,11:29:00.000000000,SUDU6178724,normal hours,Brine,13:11:00.000000000,26.43,Basic OSS,25.5,673.965
2025-01-22,IZURDIA,12:16:00.000000000,MNBU3761769,normal hours,Brine,13:43:00.000000000,26.43,Basic OSS,25.5,673.965
2025-01-22,IZURDIA,13:30:00.000000000,MNBU4405823,normal hours,Brine,15:00:00.000000000,26.43,Basic OSS,25.5,673.965
2025-01-22,IZURDIA,14:02:00.000000000,MNBU9113207,normal hours,Brine,15:22:00.000000000,26.56,Basic OSS,25.5,677.28
2025-01-22,IZURDIA,15:15:00.000000000,MNBU0589620,normal hours,Brine,16:32:00.000000000,26.44,Basic OSS,25.5,674.22
2025-01-22,IZURDIA,15:35:00.000000000,MNBU0117201,normal hours,Brine,16:40:00.000000000,22.77,Basic OSS,25.5,580.635
2025-01-22,TXORI AUNDI,13:30:00.000000000,MNBU4497476,normal hours,Brine,16:58:00.000000000,16.28,Basic OSS,25.5,415.14000000000004
2025-01-22,TXORI AUNDI,16:09:00.000000000,MNBU0147187,normal hours,Brine,16:56:00.000000000,13.68,Basic OSS,25.5,348.84
2025-01-23,BERNICA,09:55:00.000000000,MNBU0260911,normal hours,Dry,16:57:00.000000000,8.95,Full OSS,53.75,481.06249999999994
2025-01-23,BERNICA,10:01:00.000000000,SUDU8161084,normal hours,Dry,11:12:00.000000000,7.36,Full OSS,53.75,395.6
2025-01-23,BERNICA,11:57:00.000000000,SUDU6021714,normal hours,Dry,16:47:00.000000000,18.31,Full OSS,53.75,984.1624999999999
2025-01-23,ELAI ALAI,08:17:00.000000000,MNBU9137908,normal hours,Brine,08:36:00.000000000,2.63,Full OSS,38.75,101.9125
2025-01-23,ELAI ALAI,08:29:00.000000000,MNBU4500780,normal hours,Brine,09:29:00.000000000,27.72,Full OSS,38.75,1074.1499999999999
2025-01-23,ELAI ALAI,09:16:00.000000000,MNBU0067306,normal hours,Brine,16:55:00.000000000,12.99,Full OSS,38.75,503.3625
2025-01-23,ELAI ALAI,09:26:00.000000000,MNBU3042908,normal hours,Brine,09:30:00.000000000,3.5,Full OSS,38.75,135.625
2025-01-23,ELAI ALAI,09:35:00.000000000,MNBU4488622,normal hours,Brine,10:35:00.000000000,27.75,Full OSS,38.75,1075.3125
2025-01-23,ELAI ALAI,10:40:00.000000000,MNBU0641625,normal hours,Brine,13:08:00.000000000,27.57,Full OSS,38.75,1068.3375
2025-01-23,ELAI ALAI,10:46:00.000000000,MNBU4500672,normal hours,Brine,14:03:00.000000000,27.67,Full OSS,38.75,1072.2125
2025-01-23,ELAI ALAI,13:40:00.000000000,MNBU3426246,normal hours,Brine,16:36:00.000000000,27.67,Full OSS,38.75,1072.2125
2025-01-23,ELAI ALAI,14:05:00.000000000,MNBU9082718,normal hours,Brine,16:54:00.000000000,20.84,Full OSS,38.75,807.55
2025-01-23,IZURDIA,08:17:00.000000000,MNBU4184975,normal hours,Brine,10:17:00.000000000,26.53,Basic OSS,25.5,676.515
2025-01-23,IZURDIA,08:22:00.000000000,MNBU3766689,normal hours,Brine,10:32:00.000000000,26.49,Basic OSS,25.5,675.495
2025-01-23,IZURDIA,08:25:00.000000000,MNBU0117201,normal hours,Brine,08:35:00.000000000,3.55,Basic OSS,25.5,90.52499999999999
2025-01-23,IZURDIA,10:25:00.000000000,MNBU4448912,normal hours,Brine,11:22:00.000000000,26.46,Basic OSS,25.5,674.73
2025-01-23,IZURDIA,10:40:00.000000000,MNBU9128249,normal hours,Brine,12:03:00.000000000,26.41,Basic OSS,25.5,673.455
2025-01-23,IZURDIA,11:32:00.000000000,MWCU5336605,normal hours,Brine,12:59:00.000000000,26.44,Basic OSS,25.5,674.22
2025-01-23,IZURDIA,12:15:00.000000000,MNBU3641980,normal hours,Brine,13:57:00.000000000,26.52,Basic OSS,25.5,676.26
2025-01-23,IZURDIA,13:03:00.000000000,MNBU3429630,normal hours,Brine,13:55:00.000000000,26.43,Basic OSS,25.5,673.965
2025-01-23,IZURDIA,14:03:00.000000000,MNBU4001760,normal hours,Brine,15:10:00.000000000,26.5,Basic OSS,25.5,675.75
2025-01-23,IZURDIA,14:10:00.000000000,MNBU3509422,normal hours,Brine,16:29:00.000000000,26.54,Basic OSS,25.5,676.77
2025-01-23,IZURDIA,15:23:00.000000000,MNBU0594040,normal hours,Brine,16:52:00.000000000,25.45,Basic OSS,25.5,648.975
2025-01-23,IZURDIA,16:50:00.000000000,MNBU3840641,normal hours,Brine,16:50:00.000000000,1.78,Basic OSS,25.5,45.39
2025-01-23,IZURDIA,17:01:00.000000000,MNBU3840641,overtime 150%,Brine,19:46:00.000000000,24.7,Basic OSS,38.25,944.775
2025-01-23,IZURDIA,17:05:00.000000000,MNBU0594040,overtime 150%,Brine,17:05:00.000000000,1.09,Basic OSS,38.25,41.6925
2025-01-23,IZURDIA,17:15:00.000000000,MNBU3402481,overtime 150%,Brine,18:39:00.000000000,26.45,Basic OSS,38.25,1011.7125
2025-01-23,JAI ALAI,09:25:00.000000000,MSFU0013920,normal hours,Dry,12:58:00.000000000,24.86,Full OSS,53.75,1336.225
2025-01-23,JAI ALAI,13:11:00.000000000,MSFU0013880,normal hours,Dry,15:05:00.000000000,24.46,Full OSS,53.75,1314.7250000000001
2025-01-23,JAI ALAI,15:25:00.000000000,MSFU0013751,normal hours,Dry,16:57:00.000000000,22.28,Full OSS,53.75,1197.55
2025-01-23,JAI ALAI,17:12:00.000000000,MSFU0013751,overtime 150%,Dry,17:18:00.000000000,2.88,Full OSS,80.625,232.2
2025-01-23,JAI ALAI,18:00:00.000000000,MSFU0000203,overtime 150%,Dry,18:34:00.000000000,7.26,Full OSS,80.625,585.3375
2025-01-24,BERNICA,08:37:00.000000000,MNBU0260911,normal hours,Dry,13:24:00.000000000,7.95,Full OSS,53.75,427.3125
2025-01-24,ELAI ALAI,08:47:00.000000000,MNBU9082718,normal hours,Brine,09:13:00.000000000,7.575,Full OSS,38.75,293.53125
2025-01-24,ELAI ALAI,09:30:00.000000000,MNBU0067306,normal hours,Brine,09:30:00.000000000,2.01,Full OSS,38.75,77.88749999999999
2025-01-24,ELAI ALAI,11:03:00.000000000,MNBU3185010,normal hours,Brine,12:18:00.000000000,16.74,Full OSS,38.75,648.675
2025-01-24,ELAI ALAI,12:45:00.000000000,MNBU3883495,normal hours,Brine,16:46:00.000000000,13.65,Full OSS,38.75,528.9375
2025-01-24,ELAI ALAI,13:00:00.000000000,MNBU4504739,normal hours,Brine,16:56:00.000000000,16.22,Full OSS,38.75,628.525
2025-01-24,ELAI ALAI,15:23:00.000000000,MNBU4048270,normal hours,Brine,16:21:00.000000000,14.65,Full OSS,38.75,567.6875
2025-01-24,JAI ALAI,08:27:00.000000000,MSFU0013622,normal hours,Dry,09:30:00.000000000,9.56,Full OSS,53.75,513.85
2025-01-24,JAI ALAI,11:34:00.000000000,MNBU3954177,normal hours,Brine,15:59:00.000000000,26.12,Full OSS,38.75,1012.1500000000001
2025-01-24,JAI ALAI,16:48:00.000000000,MMAU1031340,normal hours,Brine,16:55:00.000000000,4.26,Full OSS,38.75,165.075
2025-01-24,TXORI AUNDI,08:40:00.000000000,MNBU0147187,normal hours,Brine,09:38:00.000000000,13.31,Basic OSS,25.5,339.40500000000003
2025-01-24,TXORI AUNDI,09:53:00.000000000,MNBU4005004,normal hours,Brine,11:29:00.000000000,27.0,Basic OSS,25.5,688.5
2025-01-24,TXORI AUNDI,11:01:00.000000000,MNBU4497476,normal hours,Brine,16:34:00.000000000,6.84,Basic OSS,25.5,174.42
2025-01-24,TXORI AUNDI,11:51:00.000000000,MNBU0080057,normal hours,Brine,12:42:00.000000000,11.71,Basic OSS,25.5,298.605
2025-01-24,TXORI AUNDI,13:08:00.000000000,MNBU3576570,normal hours,Brine,16:51:00.000000000,25.52,Basic OSS,25.5,650.76
2025-01-25,ELAI ALAI,08:32:00.000000000,MNBU4048270,normal hours,Brine,09:09:00.000000000,12.95,Full OSS,38.75,501.8125
2025-01-25,ELAI ALAI,09:39:00.000000000,MNBU3079698,normal hours,Brine,12:38:00.000000000,27.55,Full OSS,38.75,1067.5625
2025-01-25,ELAI ALAI,10:09:00.000000000,MNBU4504739,normal hours,Brine,14:31:00.000000000,11.08,Full OSS,38.75,429.35
2025-01-25,ELAI ALAI,10:24:00.000000000,MNBU3883495,normal hours,Brine,15:53:00.000000000,10.19,Full OSS,38.75,394.86249999999995
2025-01-25,ELAI ALAI,17:06:00.000000000,MNBU3883495,overtime 150%,Brine,17:06:00.000000000,0.21,Full OSS,58.125,12.206249999999999
2025-01-25,TXORI AUNDI,08:41:00.000000000,MNBU3576570,normal hours,Brine,08:41:00.000000000,1.31,Basic OSS,25.5,33.405
2025-01-25,TXORI AUNDI,08:49:00.000000000,TLLU1193889,normal hours,Brine,16:54:00.000000000,27.34,Basic OSS,25.5,697.17
2025-01-25,TXORI AUNDI,09:03:00.000000000,MMAU1079724,normal hours,Brine,11:28:00.000000000,26.84,Basic OSS,25.5,684.42
2025-01-25,TXORI AUNDI,12:04:00.000000000,MNBU3821997,normal hours,Brine,15:11:00.000000000,27.41,Basic OSS,25.5,698.955
2025-01-26,JAI ALAI,09:16:00.000000000,MMAU1031340,overtime 150%,Brine,15:54:00.000000000,18.43,Full OSS,58.125,1071.24375
2025-01-26,TXORI AUNDI,10:13:00.000000000,MMAU1149462,overtime 150%,Brine,15:59:00.000000000,24.4,Basic OSS,38.25,933.3
2025-01-27,IZARO,10:41:00.000000000,MSFU0000820,normal hours,Dry,12:44:00.000000000,25.03,Full OSS,53.75,1345.3625
2025-01-27,IZARO,12:27:00.000000000,MSFU0003590,normal hours,Dry,14:32:00.000000000,25.02,Full OSS,53.75,1344.825
2025-01-27,IZARO,14:42:00.000000000,MSFU0006921,normal hours,Dry,16:20:00.000000000,25.04,Full OSS,53.75,1345.8999999999999
2025-01-27,IZARO,16:47:00.000000000,MSFU0013622,normal hours,Dry,16:57:00.000000000,5.52,Full OSS,53.75,296.7
2025-01-27,IZARO,17:19:00.000000000,MSFU0013622,overtime 150%,Dry,17:46:00.000000000,6.52,Full OSS,80.625,525.675
2025-01-27,IZARO,17:41:00.000000000,MSFU0003590,overtime 150%,Dry,17:41:00.000000000,0.04,Full OSS,80.625,3.225
2025-01-27,JAI ALAI,10:04:00.000000000,MMAU1031340,normal hours,Brine,10:31:00.000000000,4.49,Full OSS,38.75,173.9875
2025-01-27,JAI ALAI,12:02:00.000000000,MNBU9176946,normal hours,Brine,15:31:00.000000000,16.07,Full OSS,38.75,622.7125
2025-01-27,TXORI AUNDI,09:29:00.000000000,MMAU1149462,normal hours,Brine,09:51:00.000000000,3.07,Basic OSS,25.5,78.285
2025-01-27,TXORI AUNDI,10:39:00.000000000,MNBU3568240,normal hours,Brine,16:48:00.000000000,18.45,Basic OSS,25.5,470.47499999999997
2025-01-27,TXORI ZURI,09:52:00.000000000,MNBU0489852,normal hours,Brine,11:16:00.000000000,26.81,Basic OSS,25.5,683.655
2025-01-27,TXORI ZURI,10:22:00.000000000,TEMU9755467,normal hours,Brine,16:08:00.000000000,27.2,Basic OSS,25.5,693.6
2025-01-27,TXORI ZURI,11:48:00.000000000,MNBU0060739,normal hours,Brine,12:39:00.000000000,26.98,Basic OSS,25.5,687.99
2025-01-27,TXORI ZURI,13:18:00.000000000,MNBU3872464,normal hours,Brine,14:19:00.000000000,26.75,Basic OSS,25.5,682.125
2025-01-27,TXORI ZURI,14:41:00.000000000,MNBU0078276,normal hours,Brine,15:34:00.000000000,27.0,Basic OSS,25.5,688.5
2025-01-27,TXORI ZURI,15:49:00.000000000,MSWU0106956,normal hours,Brine,16:49:00.000000000,20.08,Basic OSS,25.5,512.04
2025-01-27,TXORI ZURI,16:52:00.000000000,MNBU9104674,normal hours,Brine,16:56:00.000000000,5.87,Basic OSS,25.5,149.685
2025-01-28,IZARO,09:19:00.000000000,MNBU9108031,normal hours,Brine,14:32:00.000000000,27.33,Full OSS,38.75,1059.0375
2025-01-28,IZARO,15:39:00.000000000,MNBU3821683,normal hours,Brine,16:55:00.000000000,6.57,Full OSS,38.75,254.5875
2025-01-28,TXORI AUNDI,08:47:00.000000000,MNBU3568240,normal hours,Brine,11:14:00.000000000,8.93,Basic OSS,25.5,227.715
2025-01-28,TXORI AUNDI,11:38:00.000000000,SUDU8116444,normal hours,Brine,15:45:00.000000000,15.7,Basic OSS,25.5,400.34999999999997
2025-01-28,TXORI AUNDI,14:30:00.000000000,MNBU3045574,normal hours,Brine,16:53:00.000000000,19.26,Basic OSS,25.5,491.13000000000005
2025-01-28,TXORI AUNDI,17:01:00.000000000,SUDU8116444,overtime 150%,Brine,20:29:00.000000000,9.48,Basic OSS,38.25,362.61
2025-01-28,TXORI AUNDI,17:13:00.000000000,MNBU3045574,overtime 150%,Brine,18:01:00.000000000,8.11,Basic OSS,38.25,310.2075
2025-01-28,TXORI ZURI,08:34:00.000000000,MNBU0227641,normal hours,Brine,10:18:00.000000000,26.98,Basic OSS,25.5,687.99
2025-01-28,TXORI ZURI,08:36:00.000000000,MNBU3517412,normal hours,Brine,09:35:00.000000000,26.91,Basic OSS,25.5,686.205
2025-01-28,TXORI ZURI,08:48:00.000000000,MNBU9104674,normal hours,Brine,11:47:00.000000000,21.12,Basic OSS,25.5,538.5600000000001
2025-01-28,TXORI ZURI,09:42:00.000000000,MNBU0517574,normal hours,Brine,10:36:00.000000000,26.73,Basic OSS,25.5,681.615
2025-01-28,TXORI ZURI,10:43:00.000000000,MNBU3402820,normal hours,Brine,11:39:00.000000000,23.85,Basic OSS,25.5,608.1750000000001
2025-01-28,TXORI ZURI,11:00:00.000000000,MNBU4429677,normal hours,Brine,13:11:00.000000000,27.0,Basic OSS,25.5,688.5
2025-01-28,TXORI ZURI,11:58:00.000000000,MNBU3023472,normal hours,Brine,13:14:00.000000000,27.03,Basic OSS,25.5,689.265
2025-01-28,TXORI ZURI,12:02:00.000000000,MSWU1024940,normal hours,Brine,16:11:00.000000000,9.75,Basic OSS,25.5,248.625
2025-01-28,TXORI ZURI,13:20:00.000000000,SUDU6187412,normal hours,Brine,15:57:00.000000000,5.85,Basic OSS,25.5,149.17499999999998
2025-01-28,TXORI ZURI,13:46:00.000000000,FSCU5717781,normal hours,Brine,15:27:00.000000000,20.89,Basic OSS,25.5,532.695
2025-01-28,TXORI ZURI,14:01:00.000000000,MNBU4501792,normal hours,Brine,14:57:00.000000000,26.88,Basic OSS,25.5,685.4399999999999
2025-01-28,TXORI ZURI,15:18:00.000000000,MSWU0106956,normal hours,Brine,15:40:00.000000000,6.77,Basic OSS,25.5,172.635
2025-01-28,TXORI ZURI,15:33:00.000000000,MNBU3485830,normal hours,Brine,16:22:00.000000000,27.04,Basic OSS,25.5,689.52
2025-01-28,TXORI ZURI,16:33:00.000000000,MMAU1349917,normal hours,Brine,16:45:00.000000000,12.1,Basic OSS,25.5,308.55
2025-01-29,IZARO,09:33:00.000000000,MNBU3821683,normal hours,Brine,16:53:00.000000000,17.72,Full OSS,38.75,686.65
2025-01-29,TXORI ZURI,08:20:00.000000000,MMAU1349917,normal hours,Brine,09:12:00.000000000,14.83,Basic OSS,25.5,378.165
2025-01-29,TXORI ZURI,09:17:00.000000000,MNBU0472968,normal hours,Brine,10:21:00.000000000,26.96,Basic OSS,25.5,687.48
2025-01-30,IZARO,09:16:00.000000000,MNBU3821683,normal hours,Brine,09:19:00.000000000,3.9,Full OSS,38.75,151.125
2025-01-30,IZARO,09:38:00.000000000,MNBU9176946,normal hours,Brine,13:17:00.000000000,11.16,Full OSS,38.75,432.45
2025-02-05,ARTZA,16:14:00.000000000,MNBU3085200,normal hours,Brine,16:54:00.000000000,8.8,Basic OSS,25.5,224.4
2025-02-05,ARTZA,17:17:00.000000000,MNBU3085200,overtime 150%,Brine,17:27:00.000000000,3.35,Basic OSS,38.25,128.13750000000002
2025-02-05,ATERPE ALAI,08:17:00.000000000,MSFU0002145,normal hours,Dry,13:18:00.000000000,25.13,Full OSS,53.75,1350.7375
2025-02-05,ATERPE ALAI,09:22:00.000000000,MSFU0005479,normal hours,Dry,11:48:00.000000000,24.91,Full OSS,53.75,1338.9125
2025-02-05,ATERPE ALAI,13:53:00.000000000,MSFU0013622,normal hours,Dry,14:19:00.000000000,3.265,Full OSS,53.75,175.49375
2025-02-05,ATERPE ALAI,14:38:00.000000000,MSFU0005782,normal hours,Dry,16:55:00.000000000,16.95,Full OSS,53.75,911.0625
2025-02-05,ATERPE ALAI,17:15:00.000000000,MSFU0005782,overtime 150%,Dry,17:41:00.000000000,8.49,Full OSS,80.625,684.50625
2025-02-05,ATERPE ALAI,17:55:00.000000000,MSFU0001940,overtime 150%,Dry,20:59:00.000000000,21.97,Full OSS,80.625,1771.33125
2025-02-06,ARTZA,08:49:00.000000000,MNBU3092494,normal hours,Brine,10:07:00.000000000,27.79,Basic OSS,25.5,708.645
2025-02-06,ARTZA,09:04:00.000000000,MWCU5329709,normal hours,Brine,10:27:00.000000000,27.87,Basic OSS,25.5,710.6850000000001
2025-02-06,ARTZA,10:23:00.000000000,MNBU3823541,normal hours,Brine,12:52:00.000000000,27.92,Basic OSS,25.5,711.96
2025-02-06,ARTZA,10:41:00.000000000,SUDU8212200,normal hours,Brine,12:08:00.000000000,27.89,Basic OSS,25.5,711.195
2025-02-06,ARTZA,12:18:00.000000000,MNBU3981001,normal hours,Brine,14:07:00.000000000,27.97,Basic OSS,25.5,713.235
2025-02-06,ARTZA,12:39:00.000000000,MNBU3085200,normal hours,Brine,14:50:00.000000000,4.48,Basic OSS,25.5,114.24000000000001
2025-02-06,ARTZA,12:39:00.000000000,MNBU3085200,normal hours,Brine,14:50:00.000000000,4.48,Basic OSS,25.5,114.24000000000001
2025-02-06,ATERPE ALAI,08:22:00.000000000,MNBU3651904,normal hours,Brine,09:42:00.000000000,26.0,Full OSS,38.75,1007.5
2025-02-06,ATERPE ALAI,09:48:00.000000000,MNBU3010670,normal hours,Brine,11:40:00.000000000,26.08,Full OSS,38.75,1010.5999999999999
2025-02-06,ATERPE ALAI,11:50:00.000000000,MMAU1007811,normal hours,Brine,13:38:00.000000000,25.92,Full OSS,38.75,1004.4000000000001
2025-02-06,ATERPE ALAI,13:44:00.000000000,MNBU4158180,normal hours,Brine,15:42:00.000000000,25.97,Full OSS,38.75,1006.3375
2025-02-06,GALERNA LAU,08:58:00.000000000,MNBU0552214,normal hours,Brine,12:19:00.000000000,26.96,Basic OSS,25.5,687.48
2025-02-06,GALERNA LAU,12:33:00.000000000,MNBU4295650,normal hours,Brine,15:55:00.000000000,13.1,Basic OSS,25.5,334.05
2025-02-06,GALERNA LAU,18:20:00.000000000,MNBU4295650,overtime 150%,Brine,18:49:00.000000000,4.4,Basic OSS,38.25,168.3
2025-02-07,ATERPE ALAI,09:37:00.000000000,MNBU0193198,normal hours,Brine,14:46:00.000000000,10.92,Full OSS,38.75,423.15
2025-02-07,ATERPE ALAI,17:00:54.000000000,MNBU0193198,overtime 150%,Brine,18:48:00.000000000,12.05,Full OSS,58.125,700.40625
2025-02-07,GALERNA LAU,08:35:00.000000000,MNBU4295650,normal hours,Brine,10:30:00.000000000,9.34,Basic OSS,25.5,238.17
2025-02-07,GALERNA LAU,11:04:00.000000000,MNBU3096951,normal hours,Brine,13:47:00.000000000,27.03,Basic OSS,25.5,689.265
2025-02-07,GALERNA LAU,14:06:00.000000000,MNBU0032228,normal hours,Brine,15:28:00.000000000,12.86,Basic OSS,25.5,327.93
2025-02-07,GALERNA LAU,17:00:01.000000000,MNBU0032228,overtime 150%,Brine,18:37:00.000000000,8.14,Basic OSS,38.25,311.355
2025-02-08,ATERPE ALAI,08:12:00.000000000,MNBU4379088,normal hours,Brine,08:59:00.000000000,25.89,Full OSS,38.75,1003.2375000000001
2025-02-08,ATERPE ALAI,09:06:00.000000000,MNBU4458802,normal hours,Brine,11:42:00.000000000,25.86,Full OSS,38.75,1002.0749999999999
2025-02-08,ATERPE ALAI,10:04:00.000000000,MNBU0193198,normal hours,Brine,10:19:00.000000000,2.89,Full OSS,38.75,111.98750000000001
2025-02-08,ATERPE ALAI,12:35:00.000000000,MNBU4415565,normal hours,Brine,16:39:00.000000000,23.59,Full OSS,38.75,914.1125
2025-02-08,ATERPE ALAI,17:25:00.000000000,MNBU4415565,overtime 150%,Brine,17:41:00.000000000,2.34,Full OSS,58.125,136.0125
2025-02-08,TXORI ARGI,10:03:00.000000000,MNBU3300324,normal hours,Brine,16:52:00.000000000,25.44,Basic OSS,25.5,648.72
2025-02-09,TXORI ARGI,09:00:00.000000000,MNBU3300324,overtime 150%,Brine,09:00:00.000000000,1.64,Basic OSS,38.25,62.73
2025-02-09,TXORI ARGI,09:43:00.000000000,MNBU0133558,overtime 150%,Brine,09:43:00.000000000,1.72,Basic OSS,38.25,65.78999999999999
2025-02-09,TXORI ARGI,09:54:00.000000000,MNBU0279291,overtime 150%,Brine,13:55:00.000000000,27.01,Basic OSS,38.25,1033.1325000000002
2025-02-09,TXORI ARGI,13:59:00.000000000,MNBU0568397,overtime 150%,Brine,15:58:00.000000000,14.58,Basic OSS,38.25,557.6850000000001
2025-02-10,ALAKRANA,08:18:00.000000000,MNBU0127560,normal hours,Brine,09:30:00.000000000,26.99,Full OSS,38.75,1045.8625
2025-02-10,ALAKRANA,08:47:00.000000000,MSWU0106257,normal hours,Brine,13:15:00.000000000,27.32,Full OSS,38.75,1058.65
2025-02-10,ALAKRANA,08:50:00.000000000,MMAU1322270,normal hours,Brine,11:39:00.000000000,26.01,Full OSS,38.75,1007.8875
2025-02-10,ALAKRANA,09:54:00.000000000,MNBU3484920,normal hours,Brine,11:22:00.000000000,27.26,Full OSS,38.75,1056.325
2025-02-10,ALAKRANA,11:29:00.000000000,MNBU4289662,normal hours,Brine,13:00:00.000000000,26.91,Full OSS,38.75,1042.7625
2025-02-10,ALAKRANA,11:47:00.000000000,MNBU3234011,normal hours,Brine,15:51:00.000000000,25.97,Full OSS,38.75,1006.3375
2025-02-10,ALAKRANA,13:25:00.000000000,MNBU3147468,normal hours,Brine,15:09:00.000000000,27.34,Full OSS,38.75,1059.425
2025-02-10,ALAKRANA,13:26:00.000000000,SUDU6178107,normal hours,Brine,16:48:00.000000000,22.14,Full OSS,38.75,857.9250000000001
2025-02-10,ALAKRANA,15:26:00.000000000,MNBU0653035,normal hours,Brine,16:24:00.000000000,27.2,Full OSS,38.75,1054.0
2025-02-10,ALAKRANA,16:01:00.000000000,MNBU0388712,normal hours,Brine,16:50:00.000000000,9.44,Full OSS,38.75,365.79999999999995
2025-02-10,ALAKRANA,16:40:00.000000000,MNBU3631390,normal hours,Brine,16:40:00.000000000,1.88,Full OSS,38.75,72.85
2025-02-10,ALAKRANA,18:08:00.000000000,MSFU0003917,overtime 150%,Dry,20:21:00.000000000,24.96,Full OSS,80.625,2012.4
2025-02-10,ALAKRANA,20:52:00.000000000,MSFU0014038,overtime 150%,Dry,21:47:00.000000000,16.12,Full OSS,80.625,1299.6750000000002
2025-02-10,DOLOMIEU,12:46:00.000000000,SUDU6279801,normal hours,Dry,14:14:00.000000000,10.4,Full OSS,53.75,559.0
2025-02-10,TXORI ARGI,09:21:00.000000000,MNBU0568397,normal hours,Brine,10:40:00.000000000,12.21,Basic OSS,25.5,311.355
2025-02-10,TXORI ARGI,11:05:00.000000000,MNBU0247062,normal hours,Brine,14:59:00.000000000,14.55,Basic OSS,25.5,371.02500000000003
2025-02-10,TXORI ARGI,12:04:00.000000000,SUDU5238599,normal hours,Dry,16:49:00.000000000,4.69,Basic OSS,25.5,119.59500000000001
2025-02-10,TXORI ARGI,17:05:00.000000000,MNBU0247062,overtime 150%,Brine,17:47:00.000000000,5.0,Basic OSS,38.25,191.25
2025-02-11,ALAKRANA,08:22:00.000000000,MNBU3631390,normal hours,Brine,09:22:00.000000000,25.09,Full OSS,38.75,972.2375
2025-02-11,ALAKRANA,08:51:00.000000000,SUDU6178107,normal hours,Brine,08:59:00.000000000,4.76,Full OSS,38.75,184.45
2025-02-11,ALAKRANA,08:52:00.000000000,MNBU0388712,normal hours,Brine,09:56:00.000000000,16.49,Full OSS,38.75,638.9875
2025-02-11,ALAKRANA,09:33:00.000000000,MNBU3415339,normal hours,Brine,12:22:00.000000000,27.02,Full OSS,38.75,1047.025
2025-02-11,ALAKRANA,09:59:00.000000000,MNBU3809590,normal hours,Brine,16:38:00.000000000,21.41,Full OSS,38.75,829.6375
2025-02-11,ALAKRANA,10:17:00.000000000,MNBU3839255,normal hours,Brine,12:58:00.000000000,26.11,Full OSS,38.75,1011.7624999999999
2025-02-11,ALAKRANA,12:34:00.000000000,SUDU8146752,normal hours,Brine,14:26:00.000000000,27.11,Full OSS,38.75,1050.5125
2025-02-11,ALAKRANA,13:15:00.000000000,MNBU4062365,normal hours,Brine,16:34:00.000000000,26.13,Full OSS,38.75,1012.5374999999999
2025-02-11,ALAKRANA,14:47:00.000000000,MMAU1235940,normal hours,Brine,15:55:00.000000000,26.97,Full OSS,38.75,1045.0874999999999
2025-02-11,ALAKRANA,16:13:00.000000000,MNBU3637336,normal hours,Brine,16:51:00.000000000,5.8,Full OSS,38.75,224.75
2025-02-11,ALAKRANA,17:57:00.000000000,MSFU0014038,overtime 150%,Dry,18:29:00.000000000,8.69,Full OSS,80.625,700.6312499999999
2025-02-11,ALAKRANA,18:45:00.000000000,MSFU0001940,overtime 150%,Dry,18:45:00.000000000,3.06,Full OSS,80.625,246.7125
