date,container_number,invoice_to,service_remarks,price
31/03/2025,MNBU3558556,MAERSKLINE,Clean,30
31/03/2025,MNBU3796301,MAERSKLINE,Clean,30
31/03/2025,MNBU4233489,INVALID,Clean,0
31/03/2025,MNBU4414487,MAERSKLINE,Clean,30
31/03/2025,MNBU4438391,MAERSKLINE,Clean,30
31/03/2025,SUDU6226798,MAERSKLINE,Clean,30
31/03/2025,SUDU6229591,MAERSKLINE,Clean,30
31/03/2025,SUDU6276551,MAERSKLINE,Clean,30
02/04/2025,CAIU5580325,CMA CGM,Clean,30
02/04/2025,CGMU5229970,CMA CGM,Clean,30
02/04/2025,CGMU5446261,CMA CGM,Clean,30
02/04/2025,CGMU9357100,CMA CGM,Clean,30
02/04/2025,CXRU1525935,CMA CGM,Clean,30
02/04/2025,TCLU1218470,IOT,Clean,30
02/04/2025,TEMU9335042,CMA CGM,Clean,30
02/04/2025,TRIU8754756,CMA CGM,Clean,30
02/04/2025,TRIU8898310,IOT,Clean,30
02/04/2025,TTNU8056832,IOT,Clean,30
02/04/2025,TTNU8203363,IOT,Clean,30
05/04/2025,AMCU9309879,CMA CGM,Clean,30
05/04/2025,BMOU9614613,CMA CGM,Clean,30
05/04/2025,CGMU5153601,CMA CGM,Clean,30
05/04/2025,CGMU5265427,CMA CGM,Clean,30
05/04/2025,CGMU6935101,CMA CGM,Clean,30
05/04/2025,CGMU9355600,CMA CGM,Clean,30
05/04/2025,MMAU1004670,MAERSKLINE,Clean,30
05/04/2025,MNBU3009221,MAERSKLINE,Clean,30
05/04/2025,MNBU3316486,MAERSKLINE,Clean,30
05/04/2025,MNBU3761413,MAERSKLINE,Clean,30
05/04/2025,MNBU4001919,MAERSKLINE,Clean,30
05/04/2025,MNBU4043365,MAERSKLINE,Clean,30
05/04/2025,MNBU4271940,MAERSKLINE,Clean,30
05/04/2025,MNBU4448640,MAERSKLINE,Clean,30
05/04/2025,MNBU4525243,MAERSKLINE,Clean,30
05/04/2025,MSFU0007933,MAERSKLINE,Clean,30
05/04/2025,TEMU9109404,CMA CGM,Clean,30
05/04/2025,TEMU9122812,CMA CGM,Clean,30
05/04/2025,TRIU8880815,IOT,Clean,30
05/04/2025,TTNU8016059,IOT,Clean,30
05/04/2025,TTNU8203825,IOT,Clean,30
05/04/2025,TTNU8204400,IOT,Clean,30
05/04/2025,TTNU8779148,CMA CGM,Clean,30
06/04/2025,MMAU1193151,MAERSKLINE,Clean,30
06/04/2025,MMAU1210990,MAERSKLINE,Clean,30
06/04/2025,MNBU0154720,MAERSKLINE,Clean,30
06/04/2025,MNBU3544589,MAERSKLINE,Clean,30
06/04/2025,MNBU4110099,MAERSKLINE,Clean,30
06/04/2025,MNBU4276921,MAERSKLINE,Clean,30
06/04/2025,MNBU4327295,MAERSKLINE,Clean,30
06/04/2025,MNBU4364961,MAERSKLINE,Clean,30
06/04/2025,SUDU5275946,MAERSKLINE,Clean,30
06/04/2025,SUDU6229349,MAERSKLINE,Clean,30
06/04/2025,TLLU1155153,MAERSKLINE,Clean,30
07/04/2025,MNBU0301040,MAERSKLINE,Clean,30
07/04/2025,MNBU0470630,MAERSKLINE,Clean,30
07/04/2025,MNBU3821256,MAERSKLINE,Clean,30
07/04/2025,MNBU4137145,MAERSKLINE,Clean,30
07/04/2025,MNBU4494250,MAERSKLINE,Clean,30
07/04/2025,MNBU4520787,MAERSKLINE,Clean,30
07/04/2025,SUDU8087367,MAERSKLINE,Clean,30
07/04/2025,SUDU8092609,MAERSKLINE,Clean,30
08/04/2025,CNIU2233103,MAERSKLINE,Clean,30
08/04/2025,MNBU0349233,MAERSKLINE,Clean,30
08/04/2025,MNBU3328569,MAERSKLINE,Clean,30
08/04/2025,MNBU3624940,MAERSKLINE,Clean,30
08/04/2025,MNBU4562972,MAERSKLINE,Clean,30
08/04/2025,TRIU8011175,IOT,Clean,30
09/04/2025,MMAU1037647,MAERSKLINE,Clean,30
09/04/2025,MMAU1155655,MAERSKLINE,Clean,30
09/04/2025,MMAU1183739,MAERSKLINE,Clean,30
09/04/2025,MMAU1274037,MAERSKLINE,Clean,30
09/04/2025,MNBU0033820,MAERSKLINE,Clean,30
09/04/2025,MNBU0102515,MAERSKLINE,Clean,30
09/04/2025,MNBU0369651,MAERSKLINE,Clean,30
09/04/2025,MNBU0569876,MAERSKLINE,Clean,30
09/04/2025,MNBU3007764,MAERSKLINE,Clean,30
09/04/2025,MNBU3069112,MAERSKLINE,Clean,30
09/04/2025,MNBU3395206,MAERSKLINE,Clean,30
09/04/2025,MNBU3431176,MAERSKLINE,Clean,30
09/04/2025,MNBU3444126,MAERSKLINE,Clean,30
09/04/2025,MNBU3609720,MAERSKLINE,Clean,30
09/04/2025,MNBU3866944,MAERSKLINE,Clean,30
09/04/2025,MNBU3878760,MAERSKLINE,Clean,30
09/04/2025,MNBU4019245,MAERSKLINE,Clean,30
09/04/2025,MNBU4113930,MAERSKLINE,Clean,30
09/04/2025,MNBU4139404,MAERSKLINE,Clean,30
09/04/2025,MNBU4150595,MAERSKLINE,Clean,30
09/04/2025,MNBU4187655,MAERSKLINE,Clean,30
09/04/2025,MNBU4265260,MAERSKLINE,Clean,30
09/04/2025,MNBU4508550,MAERSKLINE,Clean,30
09/04/2025,MNBU4538488,MAERSKLINE,Clean,30
09/04/2025,MNBU9148271,MAERSKLINE,Clean,30
09/04/2025,MNBU9170418,MAERSKLINE,Clean,30
09/04/2025,MRFU0006874,MAERSKLINE,Clean,30
09/04/2025,MSFU0010032,MAERSKLINE,Clean,30
09/04/2025,MSFU0014824,MAERSKLINE,Clean,30
09/04/2025,MSWU0102502,MAERSKLINE,Clean,30
09/04/2025,SUDU5284275,MAERSKLINE,Clean,30
09/04/2025,SUDU8067870,MAERSKLINE,Clean,30
09/04/2025,TTNU8071858,IOT,Clean,30
09/04/2025,TTNU8204293,IOT,Clean,30
10/04/2025,MMAU1131397,MAERSKLINE,Clean,30
10/04/2025,MNBU1228730,MAERSKLINE,Clean,30
10/04/2025,MNBU3150158,MAERSKLINE,Clean,30
10/04/2025,MNBU3499509,MAERSKLINE,Clean,30
10/04/2025,MNBU4095374,MAERSKLINE,Clean,30
10/04/2025,MNBU4327905,MAERSKLINE,Clean,30
10/04/2025,MNBU4347394,MAERSKLINE,Clean,30
10/04/2025,MNBU4464359,RAWANQ,Clean // Unstuffing,30
10/04/2025,SUDU6261227,MAERSKLINE,Clean,30
11/04/2025,MNBU0293453,MAERSKLINE,Clean,30
11/04/2025,MNBU0341588,MAERSKLINE,Clean,30
11/04/2025,MNBU0438618,MAERSKLINE,Clean,30
11/04/2025,MNBU3607028,MAERSKLINE,Clean,30
11/04/2025,MNBU3872905,MAERSKLINE,Clean,30
11/04/2025,MNBU4047653,MAERSKLINE,Clean,30
11/04/2025,MNBU4195291,MAERSKLINE,Clean,30
11/04/2025,MNBU4506773,MAERSKLINE,Clean,30
11/04/2025,MNBU4522394,MAERSKLINE,Clean,30
11/04/2025,MNBU4566469,MAERSKLINE,Clean,30
11/04/2025,TLLU1226067,MAERSKLINE,Clean,30
12/04/2025,MMAU1128623,MAERSKLINE,Clean,30
12/04/2025,MNBU0326921,MAERSKLINE,Clean,30
12/04/2025,MNBU0438984,MAERSKLINE,Clean,30
12/04/2025,MNBU3283593,MAERSKLINE,Clean,30
12/04/2025,MNBU3583630,MAERSKLINE,Clean,30
12/04/2025,MNBU3672492,MAERSKLINE,Clean,30
12/04/2025,MNBU3850803,MAERSKLINE,Clean,30
12/04/2025,MNBU4292408,MAERSKLINE,Clean,30
12/04/2025,MNBU4405211,MAERSKLINE,Clean,30
12/04/2025,MNBU4520658,MAERSKLINE,Clean,30
12/04/2025,MNBU4523929,MAERSKLINE,Clean,30
12/04/2025,MNBU9034284,MAERSKLINE,Clean,30
12/04/2025,MNBU9061865,MAERSKLINE,Clean,30
12/04/2025,MWCU5292873,MAERSKLINE,Clean,30
12/04/2025,SUDU8130951,MAERSKLINE,Clean,30
12/04/2025,SUDU8164247,MAERSKLINE,Clean,30
12/04/2025,TCLU1263735,IOT,Clean,30
12/04/2025,TRIU8011175,IOT,Rewash,30
12/04/2025,TTNU8203430,IOT,Clean,30
12/04/2025,TTNU8203830,IOT,Clean,30
12/04/2025,TTNU8203975,IOT,Clean,30
13/04/2025,MMAU1036234,MAERSKLINE,Clean,30
13/04/2025,MNBU0028640,MAERSKLINE,Clean,30
13/04/2025,MNBU0182911,MAERSKLINE,Clean,30
13/04/2025,MNBU0571702,MAERSKLINE,Clean,30
13/04/2025,MNBU3345057,MAERSKLINE,Clean,30
13/04/2025,MNBU3504992,MAERSKLINE,Clean,30
13/04/2025,MNBU3531344,MAERSKLINE,Clean,30
13/04/2025,MNBU4195413,MAERSKLINE,Clean,30
13/04/2025,MNBU4516658,MAERSKLINE,Clean,30
13/04/2025,MWCU5237747,MAERSKLINE,Clean,30
15/04/2025,MMAU1253836,MAERSKLINE,Clean,30
15/04/2025,MNBU0477722,MAERSKLINE,Clean,30
15/04/2025,MNBU0482570,MAERSKLINE,Clean,30
15/04/2025,MNBU0493528,MAERSKLINE,Clean,30
15/04/2025,MNBU3033038,MAERSKLINE,Clean,30
15/04/2025,MNBU3206010,MAERSKLINE,Clean,30
15/04/2025,MNBU3409357,MAERSKLINE,Clean,30
15/04/2025,MNBU3447450,MAERSKLINE,Clean,30
15/04/2025,MNBU9151465,MAERSKLINE,Clean,30
15/04/2025,MWCU5262966,MAERSKLINE,Clean,30
15/04/2025,SUDU6133231,MAERSKLINE,Clean,30
15/04/2025,SUDU6175495,MAERSKLINE,Clean,30
15/04/2025,SUDU6175495,INVALID,Clean,0
15/04/2025,SUDU8195464,MAERSKLINE,Clean,30
17/04/2025,MNBU0038993,MAERSKLINE,Clean,30
17/04/2025,MNBU0056868,MAERSKLINE,Clean,30
17/04/2025,MNBU0229599,MAERSKLINE,Clean,30
17/04/2025,MNBU0412716,MAERSKLINE,Clean,30
17/04/2025,MNBU3067932,MAERSKLINE,Clean,30
17/04/2025,MNBU3228111,MAERSKLINE,Clean,30
17/04/2025,MNBU3302498,MAERSKLINE,Clean,30
17/04/2025,MNBU3442756,MAERSKLINE,Clean,30
17/04/2025,MNBU3520587,MAERSKLINE,Clean,30
17/04/2025,MNBU3670421,MAERSKLINE,Clean,30
17/04/2025,MNBU3896300,MAERSKLINE,Clean,30
17/04/2025,MNBU4103000,MAERSKLINE,Clean,30
17/04/2025,MNBU4282293,MAERSKLINE,Clean,30
17/04/2025,MNBU4314127,MAERSKLINE,Clean,30
17/04/2025,MNBU4562165,MAERSKLINE,Clean,30
17/04/2025,MSFU0013788,MAERSKLINE,Clean,30
17/04/2025,MSFU0014070,MAERSKLINE,Clean,30
17/04/2025,SUDU8165069,MAERSKLINE,Clean,30
17/04/2025,TEMU9247234,MAERSKLINE,Clean,30
18/04/2025,MMAU1073515,MAERSKLINE,Clean,30
18/04/2025,MMAU1142025,MAERSKLINE,Clean,30
18/04/2025,MNBU0511107,MAERSKLINE,Clean,30
18/04/2025,MNBU0514770,MAERSKLINE,Clean,30
18/04/2025,MNBU0526489,MAERSKLINE,Clean,30
18/04/2025,MNBU3106860,MAERSKLINE,Clean,30
18/04/2025,MNBU3613170,MAERSKLINE,Clean,30
18/04/2025,MNBU3784131,MAERSKLINE,Clean,30
18/04/2025,MNBU3959179,MAERSKLINE,Clean,30
18/04/2025,MNBU4041450,MAERSKLINE,Clean,30
18/04/2025,MNBU4292590,MAERSKLINE,Clean,30
18/04/2025,MNBU4355213,MAERSKLINE,Clean,30
18/04/2025,MNBU4567969,MAERSKLINE,Clean,30
18/04/2025,MNBU9154309,MAERSKLINE,Clean,30
18/04/2025,MWCU5300813,MAERSKLINE,Clean,30
18/04/2025,SUDU8073620,MAERSKLINE,Clean,30
18/04/2025,SUDU8108080,MAERSKLINE,Clean,30
18/04/2025,TLLU1217738,MAERSKLINE,Clean,30
19/04/2025,MMAU1169108,MAERSKLINE,Clean,30
19/04/2025,MMAU1279682,MAERSKLINE,Clean,30
19/04/2025,MNBU0476259,MAERSKLINE,Clean,30
19/04/2025,MNBU0519411,MAERSKLINE,Clean,30
19/04/2025,MNBU3027415,MAERSKLINE,Clean,30
19/04/2025,MNBU3128576,MAERSKLINE,Clean,30
19/04/2025,MNBU3331330,MAERSKLINE,Clean,30
19/04/2025,MNBU3387746,MAERSKLINE,Clean,30
19/04/2025,MNBU3442463,MAERSKLINE,Clean,30
19/04/2025,MNBU3477747,MAERSKLINE,Clean,30
19/04/2025,MNBU3616009,MAERSKLINE,Clean,30
19/04/2025,MNBU3687595,MAERSKLINE,Clean,30
19/04/2025,MNBU3729875,MAERSKLINE,Clean,30
19/04/2025,MNBU3920536,MAERSKLINE,Clean,30
19/04/2025,MNBU4011706,MAERSKLINE,Clean,30
19/04/2025,MNBU4106102,MAERSKLINE,Clean,30
19/04/2025,MNBU9182466,MAERSKLINE,Clean,30
19/04/2025,MWCU5322807,MAERSKLINE,Clean,30
19/04/2025,SUDU8114499,MAERSKLINE,Clean,30
19/04/2025,SUDU9310599,MAERSKLINE,Clean,30
20/04/2025,MNBU0051974,MAERSKLINE,Clean,30
20/04/2025,MNBU0173118,MAERSKLINE,Clean,30
20/04/2025,MNBU0412634,MAERSKLINE,Clean,30
20/04/2025,MNBU0623827,MAERSKLINE,Clean,30
20/04/2025,MNBU3428819,MAERSKLINE,Clean,30
20/04/2025,MNBU4330004,MAERSKLINE,Clean,30
20/04/2025,MNBU4364534,MAERSKLINE,Clean,30
20/04/2025,SUDU5244605,MAERSKLINE,Clean,30
20/04/2025,SUDU6064070,MAERSKLINE,Clean,30
20/04/2025,SUDU6135738,MAERSKLINE,Clean,30
20/04/2025,SUDU6139630,MAERSKLINE,Clean,30
20/04/2025,SUDU8017966,MAERSKLINE,Clean,30
20/04/2025,SUDU8091177,MAERSKLINE,Clean,30
21/04/2025,MMAU1362971,MAERSKLINE,Clean,30
21/04/2025,MNBU0096080,MAERSKLINE,Clean,30
21/04/2025,MNBU0324554,MAERSKLINE,Clean,30
21/04/2025,MNBU0344972,MAERSKLINE,Clean,30
21/04/2025,SUDU8149432,MAERSKLINE,Clean,30
22/04/2025,MNBU0116463,MAERSKLINE,Clean,30
22/04/2025,MNBU0482570,RAWANQ,Clean,30
22/04/2025,MNBU0678408,MAERSKLINE,Clean,30
22/04/2025,MNBU3090655,MAERSKLINE,Clean,30
22/04/2025,MNBU3118881,MAERSKLINE,Clean,30
22/04/2025,MNBU3369613,MAERSKLINE,Clean,30
22/04/2025,MNBU3527302,MAERSKLINE,Clean,30
22/04/2025,MNBU3555264,MAERSKLINE,Clean,30
22/04/2025,MNBU4027169,MAERSKLINE,Clean,30
22/04/2025,MNBU4044192,MAERSKLINE,Clean,30
22/04/2025,MNBU4336281,MAERSKLINE,Clean,30
22/04/2025,MNBU4338957,MAERSKLINE,Clean,30
22/04/2025,MNBU4374321,MAERSKLINE,Clean,30
22/04/2025,MNBU4511234,MAERSKLINE,Clean,30
22/04/2025,MNBU4558870,MAERSKLINE,Clean,30
22/04/2025,MNBU9070620,MAERSKLINE,Clean,30
22/04/2025,MSWU0077652,MAERSKLINE,Clean,30
22/04/2025,MWCU5218990,MAERSKLINE,Clean,30
22/04/2025,MWCU6771588,MAERSKLINE,Clean,30
22/04/2025,SUDU6100963,MAERSKLINE,Clean,30
22/04/2025,SUDU8095167,MAERSKLINE,Clean,30
22/04/2025,SUDU8110765,MAERSKLINE,Clean,30
22/04/2025,SUDU9311980,MAERSKLINE,Clean,30
23/04/2025,MMAU1255269,MAERSKLINE,Clean,30
23/04/2025,MNBU0490684,MAERSKLINE,Clean,30
23/04/2025,MNBU0527459,MAERSKLINE,Clean,30
23/04/2025,MNBU3060141,MAERSKLINE,Clean,30
23/04/2025,MNBU4051308,MAERSKLINE,Clean,30
23/04/2025,MNBU4063090,MAERSKLINE,Clean,30
23/04/2025,MNBU4380387,MAERSKLINE,Clean,30
23/04/2025,MNBU4458588,MAERSKLINE,Clean,30
23/04/2025,MNBU4470407,MAERSKLINE,Clean,30
23/04/2025,MNBU9115956,MAERSKLINE,Clean,30
23/04/2025,MWCU5331408,MAERSKLINE,Clean,30
23/04/2025,SUDU6040205,MAERSKLINE,Clean,30
23/04/2025,SUDU8213280,MAERSKLINE,Clean,30
24/04/2025,CGMU8021281,CMA CGM,Clean,30
24/04/2025,MNBU0172852,MAERSKLINE,Clean,30
24/04/2025,MNBU0654812,MAERSKLINE,Clean,30
24/04/2025,MNBU0667888,MAERSKLINE,Clean,30
24/04/2025,MNBU3022877,MAERSKLINE,Clean,30
24/04/2025,MNBU3153007,MAERSKLINE,Clean,30
24/04/2025,MNBU3195152,MAERSKLINE,Clean,30
24/04/2025,MNBU3374712,MAERSKLINE,Clean,30
24/04/2025,MNBU3537173,MAERSKLINE,Clean,30
24/04/2025,MNBU3593032,MAERSKLINE,Clean,30
24/04/2025,MNBU3625295,MAERSKLINE,Clean,30
24/04/2025,MNBU3758404,MAERSKLINE,Clean,30
24/04/2025,MNBU3810924,MAERSKLINE,Clean,30
24/04/2025,MNBU3855359,MAERSKLINE,Clean,30
24/04/2025,MNBU3879242,MAERSKLINE,Clean,30
24/04/2025,MNBU4106102,INVALID,Clean,0
24/04/2025,MNBU4155658,MAERSKLINE,Clean,30
24/04/2025,MNBU4179310,MAERSKLINE,Clean,30
24/04/2025,MNBU4207216,MAERSKLINE,Clean,30
24/04/2025,MNBU4281738,MAERSKLINE,Clean,30
24/04/2025,MNBU4317609,MAERSKLINE,Clean,30
24/04/2025,MNBU4464430,MAERSKLINE,Clean,30
24/04/2025,MNBU4490445,MAERSKLINE,Clean,30
24/04/2025,MNBU4520750,MAERSKLINE,Clean,30
24/04/2025,MNBU4563412,MAERSKLINE,Clean,30
24/04/2025,MSWU0034497,MAERSKLINE,Clean,30
24/04/2025,MSWU1002030,MAERSKLINE,Clean,30
24/04/2025,MSWU1039106,MAERSKLINE,Clean,30
24/04/2025,SUDU6220824,MAERSKLINE,Clean,30
24/04/2025,SUDU9010518,MAERSKLINE,Clean,30
25/04/2025,MNBU0365091,MAERSKLINE,Clean,30
25/04/2025,MNBU0528141,MAERSKLINE,Clean,30
25/04/2025,MNBU0602995,MAERSKLINE,Clean,30
25/04/2025,MNBU4562165,INVALID,Clean,0
26/04/2025,MNBU0039310,MAERSKLINE,Clean,30
26/04/2025,MNBU0076437,MAERSKLINE,Clean,30
26/04/2025,MNBU0366945,MAERSKLINE,Clean,30
26/04/2025,MNBU0393107,MAERSKLINE,Clean,30
26/04/2025,MNBU0404916,MAERSKLINE,Clean,30
26/04/2025,MNBU0416985,MAERSKLINE,Clean,30
26/04/2025,MNBU0482713,MAERSKLINE,Clean,30
26/04/2025,MNBU3278642,MAERSKLINE,Clean,30
26/04/2025,MNBU3458686,MAERSKLINE,Clean,30
26/04/2025,MNBU3580652,MAERSKLINE,Clean,30
26/04/2025,MNBU3751225,MAERSKLINE,Clean,30
26/04/2025,MNBU3763210,MAERSKLINE,Clean,30
26/04/2025,MNBU3823639,MAERSKLINE,Clean,30
26/04/2025,MNBU4036556,MAERSKLINE,Clean,30
26/04/2025,MNBU4041450,INVALID,Clean,0
26/04/2025,MNBU4071599,MAERSKLINE,Clean,30
26/04/2025,MNBU4165830,MAERSKLINE,Clean,30
26/04/2025,MNBU4248004,MAERSKLINE,Clean,30
26/04/2025,MNBU4435324,MAERSKLINE,Clean,30
26/04/2025,MNBU4523810,MAERSKLINE,Clean,30
26/04/2025,MNBU4535391,MAERSKLINE,Clean,30
26/04/2025,MNBU9109254,MAERSKLINE,Clean,30
26/04/2025,MSWU0104758,MAERSKLINE,Clean,30
26/04/2025,MWCU5232730,MAERSKLINE,Clean,30
26/04/2025,SUDU6062098,MAERSKLINE,Clean,30
26/04/2025,SUDU6170955,MAERSKLINE,Clean,30
26/04/2025,SUDU6181440,MAERSKLINE,Clean,30
26/04/2025,SUDU9312164,MAERSKLINE,Clean,30
26/04/2025,TLLU1185190,MAERSKLINE,Clean,30
27/04/2025,MNBU0071780,MAERSKLINE,Clean,30
27/04/2025,MNBU0078553,MAERSKLINE,Clean,30
27/04/2025,MNBU0086332,MAERSKLINE,Clean,30
27/04/2025,MNBU0187786,MAERSKLINE,Clean,30
27/04/2025,MNBU0237974,MAERSKLINE,Clean,30
27/04/2025,MNBU0433730,MAERSKLINE,Clean,30
27/04/2025,MNBU0583977,MAERSKLINE,Clean,30
27/04/2025,MNBU0596439,MAERSKLINE,Clean,30
27/04/2025,MNBU3153861,MAERSKLINE,Clean,30
27/04/2025,MNBU3331048,MAERSKLINE,Clean,30
27/04/2025,MNBU3382301,MAERSKLINE,Clean,30
27/04/2025,MNBU3407539,MAERSKLINE,Clean,30
27/04/2025,MNBU3476587,MAERSKLINE,Clean,30
27/04/2025,MNBU3727419,MAERSKLINE,Clean,30
27/04/2025,MNBU3746825,MAERSKLINE,Clean,30
27/04/2025,MNBU3760989,MAERSKLINE,Clean,30
27/04/2025,MNBU3863591,MAERSKLINE,Clean,30
27/04/2025,MNBU3896105,MAERSKLINE,Clean,30
27/04/2025,MNBU3918987,MAERSKLINE,Clean,30
27/04/2025,MNBU4066653,MAERSKLINE,Clean,30
27/04/2025,MNBU4147544,MAERSKLINE,Clean,30
27/04/2025,MNBU4212531,MAERSKLINE,Clean,30
27/04/2025,MNBU4460841,MAERSKLINE,Clean,30
27/04/2025,MNBU4505859,MAERSKLINE,Clean,30
27/04/2025,MNBU4534733,MAERSKLINE,Clean,30
27/04/2025,MNBU9054594,MAERSKLINE,Clean,30
27/04/2025,MNBU9081624,MAERSKLINE,Clean,30
27/04/2025,MNBU9197065,MAERSKLINE,Clean,30
27/04/2025,MWCU5315433,MAERSKLINE,Clean,30
27/04/2025,SUDU6046190,MAERSKLINE,Clean,30
27/04/2025,SUDU6113960,MAERSKLINE,Clean,30
27/04/2025,SUDU6279817,MAERSKLINE,Clean,30
28/04/2025,MNBU0329392,MAERSKLINE,Clean,30
28/04/2025,MNBU0666937,MAERSKLINE,Clean,30
28/04/2025,MNBU3387540,MAERSKLINE,Clean,30
28/04/2025,MNBU3550447,MAERSKLINE,Clean,30
28/04/2025,MNBU3732903,MAERSKLINE,Clean,30
28/04/2025,MNBU3789961,MAERSKLINE,Clean,30
28/04/2025,MNBU3963800,MAERSKLINE,Clean,30
28/04/2025,MNBU4518223,MAERSKLINE,Clean,30
28/04/2025,MNBU4567439,MAERSKLINE,Clean,30
28/04/2025,MNBU9046114,MAERSKLINE,Clean,30
28/04/2025,MWCU5296020,MAERSKLINE,Clean,30
29/04/2025,MMAU1244480,MAERSKLINE,Clean,30
29/04/2025,MNBU3099971,MAERSKLINE,Clean,30
29/04/2025,MNBU3133891,MAERSKLINE,Clean,30
29/04/2025,MNBU3134060,MAERSKLINE,Clean,30
29/04/2025,MNBU3142738,MAERSKLINE,Clean,30
29/04/2025,MNBU3328471,MAERSKLINE,Clean,30
29/04/2025,MNBU3433733,MAERSKLINE,Clean,30
29/04/2025,MNBU3510980,MAERSKLINE,Clean,30
29/04/2025,MNBU3789961,INVALID,Clean,0
29/04/2025,MNBU3798937,MAERSKLINE,Clean,30
29/04/2025,MNBU4179310,INVALID,Clean,0
29/04/2025,MNBU9118256,MAERSKLINE,Clean,30
29/04/2025,MSFU0002504,MAERSKLINE,Clean,30
29/04/2025,MSFU0002572,MAERSKLINE,Clean,30
29/04/2025,MSFU0007893,MAERSKLINE,Clean,30
29/04/2025,MSFU0013284,MAERSKLINE,Clean,30
29/04/2025,SUDU8010684,MAERSKLINE,Clean,30
30/04/2025,MMAU1004670,INPESCA,Clean,30
30/04/2025,MNBU0361964,MAERSKLINE,Clean,30
30/04/2025,MNBU0576690,MAERSKLINE,Clean,30
30/04/2025,MNBU3027415,INPESCA,Clean,30
30/04/2025,MNBU3227075,MAERSKLINE,Clean,30
30/04/2025,MNBU3444126,INPESCA,Clean,30
30/04/2025,MNBU3495329,MAERSKLINE,Clean,30
30/04/2025,MNBU3569186,INPESCA,Clean,30
30/04/2025,MNBU3666566,MAERSKLINE,Clean,30
30/04/2025,MNBU3941246,MAERSKLINE,Clean,30
30/04/2025,MNBU4587477,MAERSKLINE,Clean,30
30/04/2025,MNBU9033950,MAERSKLINE,Clean,30
30/04/2025,MRFU0029843,MAERSKLINE,Clean,30
30/04/2025,MSFU0004831,MAERSKLINE,Clean,30
30/04/2025,SUDU6040967,MAERSKLINE,Clean,30
30/04/2025,SUDU8019803,MAERSKLINE,Clean,30
30/04/2025,SUDU8168495,MAERSKLINE,Clean,30
30/04/2025,SUDU8202250,INPESCA,Clean,30
30/04/2025,TLLU1173157,MAERSKLINE,Clean,30
01/05/2025,MNBU3758404,RAWANQ,Clean / Cross Stuffing,30
01/05/2025,SUDU8213280,RAWANQ,Cross Stuffing,30
02/05/2025,MMAU1164636,MAERSKLINE,Clean,30
02/05/2025,MNBU0209870,MAERSKLINE,Clean,30
02/05/2025,MNBU3556276,MAERSKLINE,Clean,30
02/05/2025,MNBU3595890,MAERSKLINE,Clean,30
02/05/2025,MNBU3657029,MAERSKLINE,Clean,30
02/05/2025,MNBU3705050,MAERSKLINE,Clean,30
02/05/2025,MNBU3766462,MAERSKLINE,Clean,30
02/05/2025,MNBU4556917,MAERSKLINE,Clean,30
02/05/2025,MNBU9070620,RAWANQ,Clean / Cross Stuffing,30
02/05/2025,SUDU6125154,MAERSKLINE,Clean,30
02/05/2025,SUDU8031012,MAERSKLINE,Clean,30
02/05/2025,SUDU8105291,MAERSKLINE,Clean,30
03/05/2025,MMAU1127247,MAERSKLINE,Clean,30
03/05/2025,MNBU3443562,MAERSKLINE,Clean,30
03/05/2025,MNBU3814658,MAERSKLINE,Clean,30
03/05/2025,MNBU4171509,MAERSKLINE,Clean,30
03/05/2025,MNBU4181071,MAERSKLINE,Clean,30
03/05/2025,MNBU9187405,MAERSKLINE,Clean,30
03/05/2025,MWCU5273913,MAERSKLINE,Clean,30
03/05/2025,SUDU8041577,MAERSKLINE,Clean,30
04/05/2025,MMAU1029209,MAERSKLINE,Clean,30
04/05/2025,MNBU0385781,MAERSKLINE,Clean,30
04/05/2025,MNBU3368900,MAERSKLINE,Clean,30
04/05/2025,MNBU3446495,MAERSKLINE,Clean,30
04/05/2025,MNBU3508853,MAERSKLINE,Clean,30
04/05/2025,MNBU3584940,MAERSKLINE,Clean,30
04/05/2025,MNBU4181071,INVALID,Clean,0
04/05/2025,MNBU4237186,MAERSKLINE,Clean,30
04/05/2025,MNBU4482840,MAERSKLINE,Clean,30
04/05/2025,MNBU4561739,MAERSKLINE,Clean,30
04/05/2025,MNBU4577680,MAERSKLINE,Clean,30
04/05/2025,SUDU6188419,MAERSKLINE,Clean,30
04/05/2025,SUDU8132975,MAERSKLINE,Clean,30
05/05/2025,CAIU5508948,CMA CGM,Clean,30
05/05/2025,CGMU5265089,CMA CGM,Clean,30
05/05/2025,CGMU5307899,CMA CGM,Clean,30
05/05/2025,CGMU5429243,CMA CGM,Clean,30
05/05/2025,CGMU5541952,CMA CGM,Clean,30
05/05/2025,CGMU5616619,CMA CGM,Clean,30
05/05/2025,CGMU6600767,CMA CGM,Clean,30
05/05/2025,CGMU6988781,CMA CGM,Clean,30
05/05/2025,CGMU9338558,CMA CGM,Clean,30
05/05/2025,CGMU9340703,CMA CGM,Clean,30
05/05/2025,CGMU9408866,CMA CGM,Clean,30
05/05/2025,CXRU1308930,CMA CGM,Clean,30
05/05/2025,CXRU1313448,CMA CGM,Clean,30
05/05/2025,FBIU5227818,INVALID,Clean,0
05/05/2025,MNBU0040434,MAERSKLINE,Clean,30
05/05/2025,MNBU0333242,MAERSKLINE,Clean,30
05/05/2025,MNBU0408953,MAERSKLINE,Clean,30
